Outdoor Temperature,Outdoor Relative Humidity,Wind Direction,Wind Speed,GHR,DNR,Indoor Temperature
19,68,210,8.7,121,633,21.12709323
19,64,210,8.2,94,521,21.00840685
18,68,210,7.7,49,379,20.39613561
15,51,90,4.1,186,185,15.15049148
17,52,100,3.6,265,267,16.7780255
17,55,80,1,321,197,17.77818291
19,52,330,6.2,334,199,18.90997788
18,56,360,5.1,322,295,19.53939397
17,59,30,5.7,245,505,19.24424411
19,56,10,4.1,170,610,19.97722987
21,53,360,3.6,142,565,21.43105997
20,60,330,4.1,102,464,21.6350349
20,60,360,3.1,51,229,21.2618472
12,88,181,2.6,174,187,13.82320766
13,88,188,2.1,230,222,14.26343559
13,88,170,5.1,262,272,14.65873133
14,82,170,5.7,299,287,15.25245829
17,68,190,6.7,320,304,16.92209457
16,77,220,9.3,284,266,17.74127077
15,82,200,6.7,234,294,17.23378779
17,72,200,7.7,179,341,17.81991355
17,72,220,7.7,117,287,18.38527034
16,72,220,8.2,59,219,17.90517748
14,82,181,0.5,159,389,15.07900409
16,72,198,0.5,200,401,16.08964861
17,68,223,0.5,239,439,17.40106673
17,72,220,3.6,239,530,18.11137635
17.7,79,220,1.5,187,668,18.94144795
18,73,230,2.6,161,698,19.64395373
18,73,250,2.6,149,683,20.01652106
19.4,73,240,3.1,119,625,20.71192398
18,73,250,3.1,94,506,20.43279284
19,68,260,3.1,55,345,20.23815298
15,67,110,2.1,153,498,15.62030558
17.4,72,200,1.5,205,532,17.1513655
17,72,200,2.6,185,726,18.22019352
17,77,230,2.6,161,815,18.63390476
18,73,240,2.6,154,833,19.49525701
18,73,230,2.6,137,848,20.17357747
19,73,250,3.1,126,814,20.83707259
19,73,260,2.6,111,747,21.18747424
18,73,286,2.1,90,622,20.67506229
17,77,294,1.5,53,419,19.72076471
15,59,84,0.5,173,502,15.24057451
18,64,180,1.5,209,594,17.30302535
18,73,270,2.6,233,649,18.8675374
20,56,286,0.5,241,680,20.17178032
21,60,350,3.1,233,695,21.85577332
23,53,340,4.6,205,717,23.40984369
23,33,360,3.6,156,717,24.38652911
25,28,320,3.6,128,657,25.48913157
24,34,30,3.1,121,448,25.78658382
24,34,10,2.6,74,192,25.40798398
19.646,63.3605,149.5895,1.218333333,138,625,20.76280742
20.37516667,58.63883333,227.6141667,1.9175,194,612,21.32748936
20.79066667,56.415,195.9105,1.4505,197,683,22.10377481
21.53833333,53.20166667,184.4071667,1.925666667,209,705,22.97580444
20.98016667,59.31016667,293.8948333,2.557166667,242,639,23.3738948
20.5315,61.16683333,203.3565,1.366,220,649,23.28318074
20.232,64.003,222.8035,1.238833333,166,692,23.13863759
19.9735,66.72033333,221.0913333,1.725333333,128,677,22.87311699
20.283,64.22433333,220.0093333,0.907666667,96,588,22.69409244
19.2415,67.19333333,256.8978333,1.4755,56,388,22.03955128
19.81216667,56.09316667,314.9165,1.003333333,139,508,20.32108861
19.6375,70.05433333,246.4643333,2.188833333,166,651,20.85481525
18.84383333,75.459,307.592,1.622,197,682,20.85264158
19.69583333,71.28083333,320.0226667,1.684,206,672,21.36931527
19.65516667,74.21533333,307.9998333,1.979666667,189,716,21.96164642
19.97166667,70.531,282.8401667,3.550833333,182,706,22.33271505
20.09216667,67.34066667,286.0658333,2.229833333,178,666,22.59978652
20.76133333,65.55016667,240.3255,1.831333333,145,643,22.91644385
20.0815,68.51583333,250.2381667,1.4685,98,573,22.69638019
19.657,69.66583333,241.6876667,1.592833333,57,387,22.07019574
12.85616667,60.06766667,236.3318333,1.462333333,136,553,17.94021151
20.85133333,70.04266667,235.6528333,1.924333333,170,654,18.79207757
20.82483333,69.93733333,259.1691667,2.300166667,203,648,21.55505015
20.798,73.54516667,264.5641667,2.3915,195,725,22.02523927
20.7845,74.16666667,276.531,1.769,188,768,22.44142021
21.26683333,71.22166667,238.9953333,1.722333333,181,758,22.95593687
21.13916667,72.5085,249.1068333,2.018333333,159,730,23.22967421
20.84583333,72.48933333,301.8876667,2.043666667,140,660,23.09241017
21.23683333,71.255,255.6643333,1.364666667,101,598,23.05063705
20.34233333,74.816,250.2965,1.435833333,57,414,22.59549346
20.77,69.03433333,108.7303333,0.5865,128,601,21.18287402
20.91316667,68.9885,305.61,0.967,163,665,21.67525882
20.6355,71.8595,316.5945,1.756666667,175,732,21.95207546
20.78166667,72.56916667,319.4408333,1.695,160,801,22.34003984
20.9105,72.02716667,311.3555,1.582166667,152,825,22.79079289
21.01233333,72.19866667,305.755,1.782,146,816,23.13140004
21.38283333,69.19516667,232.787,1.080333333,133,787,23.42969659
21.76066667,68.16266667,258.219,1.3425,117,724,23.6883549
21.26116667,71.28566667,288.2036667,1.331,94,568,23.4727293
20.505,74.05483333,314.1031667,1.289166667,59,312,22.80548083
20.52883333,71.4265,201.288,0.803333333,128,639,21.22452245
20.85466667,70.93933333,241.2281667,0.942166667,122,801,21.61822447
21.58933333,69.8855,237.3416667,1.240833333,135,841,22.39357111
21.722,69.92183333,252.4711667,1.448666667,139,864,23.08466243
21.3355,72.629,292.3038333,1.071833333,140,859,23.36482149
21.74066667,70.33766667,299.0293333,1.4975,152,803,23.68962941
22.429,67.432,229.5823333,1.3095,196,631,24.2132131
22.576,65.91166667,270.1688333,0.88,227,395,24.47145563
21.80716667,68.84733333,316.3485,1.321,177,224,24.10464652
20.8895,72.47733333,253.9495,1.3855,89,125,23.31142637
20.7695,74.91933333,224.8758333,1.152666667,109,722,21.33520293
21.086,74.55533333,246.213,1.772166667,138,773,21.85812818
20.80633333,74.98266667,294.6985,2.076,153,810,22.18574389
21.849,69.94416667,276.3141667,1.294833333,150,849,22.95009028
21.596,70.789,204.7876667,1.968666667,155,843,23.53042929
21.4155,71.46133333,292.1858333,2.1855,151,829,23.67052684
21.44466667,69.8455,272.9938333,2.414833333,132,812,23.74915185
21.25516667,71.67616667,289.6105,2.592333333,114,756,23.64858822
21.18316667,72.64783333,261.8055,1.453666667,94,620,23.3911064
20.66233333,74.63433333,284.7451667,1.657666667,59,417,22.91189815
21.49766667,66.08333333,207.9353333,0.9305,143,628,21.79184233
22.116,65.79683333,151.0426667,0.619333333,198,638,22.56318394
21.79316667,70.34633333,177.1493333,1.264666667,259,593,22.98627856
23,65,210,4.1,311,535,23.76585373
22,73,210,10.3,318,481,24.03962865
21,78,200,9.8,278,411,23.49946056
21,73,210,9.8,219,408,23.18855929
22.03583333,71.8835,230,6.2,157,466,23.57028476
21.55433333,73.53666667,258.0433333,1.346166667,111,416,23.56021407
6.498666667,56.08183333,215.6528333,1.713166667,61,279,17.12292939
21.825,74.64566667,270.2523333,1.506666667,120,561,22.18053539
22.10316667,74.0685,259.8176667,1.741166667,146,571,22.69005235
23.07883333,71.60083333,243.9068333,0.827833333,180,606,23.52005647
23.2625,66.86666667,307.0923333,0.960333333,216,559,24.23013146
23.5225,64.69716667,317.893,1.526666667,212,522,24.7651426
24.108,61.51916667,256.7418333,1.027666667,202,514,25.33960913
24.1225,60.62533333,318.8238333,1.256833333,184,519,25.60347353
23.62883333,64.38516667,127.2228333,0.933833333,147,486,25.42763603
22.8535,69.31366667,156.7751667,1.448333333,115,328,24.85503074
22.16483333,72.37166667,156.1551667,1.8695,64,217,24.18941486
22.09866667,79.59216667,295.6853333,0.8875,168,387,23.05274216
22.961,75.68116667,275.036,1.5425,195,574,23.4180059
23.3225,77.58566667,323.6098333,1.344833333,180,730,24.18966673
24.364,60.9685,262.6791667,1.259,164,795,25.07216871
25.87233333,42.36383333,327.164,1.307833333,164,796,26.41509977
26.665,46.76166667,317.6243333,1.828333333,161,781,27.68243982
26.65633333,57.795,318.9566667,1.619,168,689,28.22549003
27.06066667,61.11483333,178.886,0.742,153,608,28.48277909
26.83066667,56.62983333,294.772,0.5345,110,506,28.42884495
27.0205,39.66316667,143.7445,0.8175,67,328,28.26550254
16.8195,56.42016667,139.4153333,1.8555,138,605,23.32810373
25.18316667,55.44233333,158.0723333,2.202666667,172,660,23.81274164
24.264,65.17016667,245.4936667,2.438666667,185,742,26.04275647
24.41883333,66.99483333,260.7995,1.966666667,170,815,26.18516691
23.202,73.79116667,194.6605,1.792,146,863,26.0127927
22.309,74.12916667,257.4763333,1.880166667,138,853,25.40864608
23.72666667,65.28216667,258.2956667,3.978333333,130,816,25.6962305
22.97033333,69.93016667,236.6583333,2.138333333,116,748,25.68836522
22.21466667,70.23766667,221.9501667,1.289833333,95,631,24.9364382
22.29183333,71.23416667,253.5923333,1.735666667,59,437,24.46243882
21.86433333,68.8775,160.4063333,0.987166667,128,643,21.66837053
21.69233333,71.0395,228.7213333,1.630333333,144,724,22.30244064
21.94566667,64.34533333,271.106,1.623666667,151,797,22.75877279
21.9685,59.90116667,286.2505,3.1645,163,823,23.30089344
21.94433333,62.52616667,284.9045,2.699666667,160,832,23.7496786
21.64283333,63.9565,307.1575,2.5355,156,812,23.91097741
21.43216667,63.55216667,303.2351667,2.2625,164,734,23.85598385
21.39183333,62.02566667,297.5231667,2.312166667,156,632,23.7319875
20,73,285.5735,1.876333333,125,507,22.99555292
22,69,20,2.6,73,345,23.14587187
19,68,106,0,254,222,19.58721821
21.3,75,210,0.5,346,205,21.05077371
24,50,214,1,367,303,23.03577575
22,60,320,2.1,389,334,23.67361707
25.9,58,50,1.5,362,423,25.0657323
25,57,300,2.6,270,577,26.37096128
25,57,302,1,206,642,26.47976146
25.1,59,10,2.6,132,706,26.70013649
24,61,350,2.6,94,626,26.24384442
25,54,330,2.1,60,428,26.16993888
20,68,210,5.7,138,618,20.12962231
20.1,78,230,5.1,163,673,21.02486169
21,73,230,6.2,180,719,21.71351602
21,73,230,7.2,203,737,22.36750101
20.5,78,220,5.1,228,728,22.54466228
20,73,230,7.2,242,668,22.3957679
20,73,230,6.2,244,562,22.328152
19.4,76,220,4.1,232,401,21.99368515
20,68,230,7.2,179,274,21.85060856
20,64,210,5.1,91,206,21.80261312
18,68,118,1,114,698,18.22222253
19.4,75,200,1.5,130,734,19.70940007
19,73,266,1.5,142,783,20.22946055
20,68,290,2.6,154,830,20.96643884
21.4,75,280,3.6,167,814,22.32341905
21,69,300,2.6,166,783,22.84322864
21,73,320,3.6,143,773,22.9957517
23.3,65,360,2.6,119,739,23.97552816
23,61,10,4.1,96,625,24.48363532
23,65,10,4.1,62,430,24.3773402
20,83,219,1.5,120,691,20.79089373
20.4,84,250,3.6,131,786,21.41410182
20,78,240,4.1,148,815,21.6166227
20,83,240,4.6,160,823,21.8631296
21.7,79,250,5.7,160,828,22.84780798
22,69,220,7.2,156,809,23.6438104
22,69,220,8.2,147,771,23.9148443
21.7,77,220,6.2,136,671,23.83868892
21,73,210,7.2,109,523,23.28238832
21,73,220,7.2,64,350,22.87957569
15,88,170,4.1,181,325,17.43039972
16.6,75,190,2.6,216,423,17.56373525
16,77,190,5.7,254,425,17.91642254
18,68,190,6.7,293,439,18.74692784
16.8,78,180,4.1,278,436,19.09195693
16,77,170,4.6,250,339,18.5206533
16,82,170,5.1,232,307,18.27617444
18.2,75,200,4.6,193,242,19.03526204
18,73,170,4.6,136,215,19.45399287
18,73,190,5.1,68,172,19.31526426
16,77,120,2.1,201,78,16.82988192
20.5,68,90,1,270,122,18.87970461
20,64,200,2.1,291,318,20.4162182
20,68,220,3.1,268,486,20.86703059
21.8,70,260,3.6,258,512,21.96533543
21,60,280,3.6,241,463,22.37023196
21,56,290,4.1,206,418,22.31492376
21.7,66,270,2.6,164,463,22.75916197
19,73,310,2.6,115,468,21.8675054
20,64,340,4.1,66,345,21.27710374
18,52,110,1,128,696,18.07059521
20.3,59,280,2.1,132,814,19.81007447
19,64,290,2.6,138,864,20.43975277
20,60,290,3.1,140,887,20.90484632
21.6,64,280,2.6,141,886,22.3304935
21,53,340,5.1,148,842,22.81868049
21,46,340,4.6,142,802,22.89160932
21,45,340,3.6,123,757,22.94988201
20,40,350,5.1,100,652,22.41071364
20,37,20,3.1,65,464,21.91349839
17,27,120,1,113,767,17.0470558
20.3,29,40,1,127,834,19.0483624
19,37,290,2.6,137,870,20.1413153
20,40,270,2.6,142,886,20.72301423
20.9,50,290,2.6,143,885,21.8853012
20,46,290,2.6,139,868,22.08059332
20,49,290,3.1,131,832,22.06269021
21.1,50,290,3.1,117,769,22.54446422
20,53,300,2.6,97,657,22.30798501
20,53,310,3.1,65,464,21.8177286
17,59,86,1.5,139,605,17.57579151
19,64,60,2.1,148,763,18.90838464
20,64,310,2.1,168,795,20.38670848
21,53,350,4.1,202,758,21.5207738
21.7,50,10,2.6,238,675,22.56408696
22,50,330,5.7,226,667,23.28478071
23,41,20,3.1,228,585,24.00764795
25.1,21,20,2.6,239,329,25.21874346
23,44,30,3.1,182,208,25.19212
23,44,30,2.6,90,254,24.46244508
24,50,110,2.6,147,553,23.92321092
26.3,42,70,1.5,165,678,25.14154662
28,42,174,1.5,196,692,26.81210952
32,24,196,1,198,731,29.26297722
32.4,33,220,2.1,168,793,31.41268206
30,35,220,5.1,172,746,31.60679151
29,35,190,6.7,157,709,30.87169757
27,48,210,6.2,121,708,29.89079956
25,54,200,8.2,98,634,28.26166698
24,57,210,7.7,64,454,26.88470313
20,73,200,6.7,144,558,20.70199114
20.7,76,230,5.1,180,610,21.47399198
21,69,230,7.2,192,693,22.05627003
22,60,210,6.7,183,759,22.90319603
22.5,66,230,5.7,166,814,23.83232826
22,69,220,7.7,147,840,24.05273697
22,69,220,7.2,136,811,24.05530959
22.3,75,240,6.2,121,751,24.21144538
21,73,230,5.1,100,643,23.58768564
21,73,220,4.1,67,456,23.00911433
18,64,50,2.1,271,382,18.73008099
20,60,240,3.1,399,114,20.07238892
20,68,230,4.1,440,45,20.92577923
21,64,230,6.2,429,78,21.55165494
21,66,250,4.1,399,310,22.15531151
21,69,230,4.6,290,600,22.4646913
21,69,260,3.6,200,621,22.63332036
21.1,64,270,3.1,190,473,22.69707007
21,69,260,3.1,139,179,22.65244082
20,73,270,2.6,47,0,22.07152136
19,73,222,2.3,188,634,19.25021785
19.9,66,40,2.6,215,694,20.36708376
21,69,164,3.6,264,666,21.44953402
21,69,300,4.6,332,598,22.08836835
21,69,300,5.7,309,641,22.46184425
21,69,300,5.1,183,781,22.72056786
21,73,310,5.7,130,779,22.84918017
22.4,58,5,2.6,138,623,23.35142663
22,60,10,4.1,124,375,23.57906009
21,73,330,4.6,57,125,23.01213929
20,83,151,2.1,317,38,20.27801951
21,71,20,2.1,379,58,21.41222486
21,78,350,3.1,417,71,22.00031848
22,73,360,3.6,439,67,22.63195621
22.6,69,10,3.1,426,67,23.40140145
23,73,350,3.1,392,53,23.98319895
24,69,360,3.6,342,96,24.65878769
25.4,57,360,2.1,243,101,25.63162693
22,78,310,6.2,133,23,24.81869632
24,69,350,4.6,48,0,24.49970537
20,83,245,1,150,729,20.31202788
24.4,47,60,1,213,710,22.55051662
23,65,310,3.6,287,641,23.93278697
25,57,300,4.1,289,679,24.80141267
27.9,35,360,2.1,269,687,26.77918226
23,73,230,2.1,234,659,26.4472765
23,73,230,4.1,188,657,25.05645576
26.4,36,20,3.1,175,521,26.26126396
23,78,310,5.7,132,198,26.0830929
24,61,20,5.7,49,0,25.20540262
24,65,56,2.9,212,586,25.79831105
26.6,47,250,3.1,243,641,26.43276223
25,61,200,11.3,230,729,26.74277215
24,69,200,11.3,194,812,26.01449449
23.5,74,220,8.2,228,732,25.63944682
23,83,200,13.4,237,654,25.28840142
23,78,200,12.3,172,693,24.99493931
22.6,74,220,8.7,130,646,24.68394116
23,78,200,11.3,107,432,24.54695701
22,83,210,12.3,54,151,24.01446522
19,88,220,6.2,316,44,20.22812112
20,75,230,4.6,366,75,20.68899999
20,78,200,7.7,383,325,21.15719209
22,69,210,6.7,369,591,22.15029062
21.6,70,220,5.7,372,360,22.85645429
22,69,210,6.7,346,319,23.08899071
22,73,210,6.2,249,558,23.34150989
21.7,68,230,5.1,166,557,23.21881661
22,69,210,6.7,114,405,23.19566627
21,73,210,5.7,60,129,22.75010458
20,64,160,2.6,204,620,19.88524784
21.3,55,230,3.6,229,679,21.19654423
21,73,220,6.2,330,598,21.9283922
20,73,230,5.7,425,301,21.61812207
20,60,230,4.6,437,60,21.49594834
20,64,220,5.1,381,77,21.63675481
21,56,210,4.6,282,328,22.08472995
21.5,52,250,4.1,182,556,22.6417514
21,60,240,4.6,113,413,22.61247081
21,60,230,4.1,60,131,22.36716655
18,59,150,2.6,206,637,18.7190285
20,47,260,1.5,221,703,19.99787037
20,53,250,2.6,179,827,20.93445552
20,53,250,3.6,173,846,21.24200604
20,56,240,3.6,172,838,21.55653382
21,49,250,3.6,167,806,22.16127311
20,53,250,3.6,155,748,22.18074748
20.9,53,280,3.1,148,611,22.26952423
21,60,260,3.1,128,385,22.50412536
20,64,270,3.1,56,132,21.99244267
19,64,170,3.6,335,26,19.17321257
18.6,57,180,3.1,408,33,19.74622629
20,68,190,2.6,430,65,20.53198422
18,56,100,3.6,436,81,20.2340336
19.9,47,80,3.6,384,366,20.66581586
21,46,0,3.8,296,657,21.9367964
22,46,260,4.1,263,374,22.84926392
22.2,50,250,3.1,223,267,23.32299596
21,60,230,4.1,143,355,22.92452143
21,64,230,3.1,62,132,22.49318933
20,60,230,1.8,161,717,19.89670665
21.1,51,270,2.6,164,804,21.15673479
21,56,230,3.1,236,738,21.82067243
21,64,230,3.1,267,726,22.14748387
21.9,63,280,2.6,289,667,22.84409563
22,69,260,3.1,262,649,23.44382497
22,69,250,3.1,159,736,23.60991838
21.9,67,260,2.6,134,633,23.58124017
22,73,280,3.6,114,422,23.5573612
22,73,300,4.1,57,150,23.44815177
21,64,200,2.6,188,667,20.45760198
22.1,51,260,1,172,800,22.02227164
23,50,37,2.3,181,820,23.12398906
23,57,300,3.6,223,792,23.87791021
25.4,46,10,2.6,220,793,25.15782917
26,48,360,3.6,186,768,26.57676853
26,61,310,5.1,151,740,27.09525656
24.6,57,20,3.6,122,668,26.50976834
26,48,360,5.1,110,442,26.66754505
26,34,10,6.2,61,150,26.96929717
22,57,282,2.9,148,753,21.45232941
22.8,45,20,4.1,189,787,22.90772468
24,41,360,4.1,236,778,24.02499255
24,44,340,4.6,248,780,24.8490509
24,45,30,3.6,208,806,25.20277627
25,50,350,4.1,154,822,25.95461477
26,51,350,4.6,145,765,26.83639305
24.6,45,10,4.6,153,610,26.58807519
25,54,360,4.1,131,391,26.41398561
25,47,350,4.1,64,140,26.34186501
20,78,277,2,290,87,20.28588043
20.7,74,270,2.1,333,331,21.31313459
21,78,230,3.6,274,681,21.94927513
21,83,240,3.6,228,784,22.36882343
21.9,76,260,3.1,304,540,22.9915223
22,83,240,3.1,289,507,23.54989189
22,78,250,3.1,243,393,23.64413366
22.8,69,270,2.1,225,65,23.955974
22,78,240,2.6,142,22,23.8524652
22,78,270,2.1,54,0,23.50771225
19,83,200,4.6,198,628,19.73495418
20.3,81,230,4.1,191,748,20.7237465
21,83,220,5.1,240,721,21.68009584
21,83,220,6.2,289,655,22.18112643
22.5,74,220,4.1,260,673,23.10710891
22,78,220,4.6,232,662,23.6245006
23,78,230,4.6,183,674,24.07597009
23.1,73,240,3.1,156,569,24.43112102
22,83,230,3.6,135,336,24.03201284
22,83,230,3.1,65,116,23.59092892
21,69,200,3.6,200,627,20.9450908
22.5,68,220,2.6,195,769,22.43928805
22,78,220,4.1,225,777,23.02109533
22,83,230,4.1,237,779,23.19111058
23,76,230,3.1,228,777,23.904555
23,78,240,3.6,172,802,24.47377238
23,78,240,3.1,116,802,24.61444276
23.6,74,260,2.1,105,696,24.87312044
23,83,240,2.6,109,438,24.77807931
23,83,240,2.6,68,130,24.48044515
21,78,82,2.7,121,777,20.99666175
21.3,81,230,3.6,130,830,21.88195207
21,88,220,4.1,141,853,22.09230811
22,83,220,4.1,154,853,22.70417482
23,76,250,3.1,146,852,23.72050537
23,78,230,4.1,128,839,24.30920888
23,78,230,4.1,113,799,24.47537159
23.2,74,260,3.6,132,643,24.5963796
23,78,230,4.1,134,291,24.55254667
23,83,240,3.6,69,34,24.41535647
21,83,200,3.1,238,381,21.45616421
22.4,72,220,3.1,305,366,22.52221068
23,73,220,4.1,322,602,23.52601889
23,73,220,4.6,250,731,24.01289472
23.3,74,240,4.1,203,797,24.48366971
24,74,230,5.7,257,624,25.11030694
23.2,73,140,4.7,297,263,25.06770312
22.4,72,240,3.6,242,44,24.4985691
22,78,230,3.6,145,22,24.01221773
22,78,230,4.6,57,0,23.69636306
22,73,180,3.1,147,735,21.93378419
23,72,240,3.1,180,781,23.1660631
23,73,230,4.6,251,743,23.76925675
23,78,230,5.1,366,391,24.07635428
22.9,77,250,4.6,387,325,24.2844738
23,78,200,3.1,269,621,24.53768398
24,78,250,3.6,187,640,25.12597201
23.9,69,250,3.1,157,548,25.35598181
24,78,240,3.1,126,362,25.41697343
23,83,260,2.6,60,123,24.91572118
23,78,360,3.6,246,506,23.73672914
23.7,67,20,3.1,213,745,24.30367413
24,74,310,5.1,184,812,24.96525388
24,78,310,5.7,153,852,25.34292433
24.1,74,310,4.1,147,849,25.61648362
24,83,310,5.1,130,835,25.84772142
24,74,300,5.1,119,785,25.82250036
24.1,74,290,3.1,116,667,25.85884584
24,78,280,4.1,116,422,25.74812255
23,83,270,3.1,73,127,25.15809175
22,73,210,4.1,178,667,22.40747752
22.4,72,230,4.6,163,790,23.03296622
23,73,220,5.7,153,842,23.66227921
23,73,220,6.7,166,842,24.12606653
23.3,70,240,5.1,158,840,24.54968646
24,69,210,7.7,144,821,25.15104493
24,74,210,6.7,155,726,25.49989534
23.7,67,230,5.1,168,548,25.3744382
23,73,220,5.7,138,343,24.98061363
23,73,210,5.1,70,121,24.62734155
21,78,200,3.1,249,499,21.50087867
22.3,71,210,3.1,181,769,22.51444442
23,73,230,4.6,154,841,23.45914006
23,73,230,4.6,166,841,23.89645008
23,71,250,4.1,177,819,24.15637158
23,73,230,4.1,206,720,24.3911566
23,73,230,4.1,187,663,24.50235727
23.6,70,270,3.1,129,643,24.77031224
23,73,240,3.1,107,457,24.66977587
23,73,260,3.1,66,158,24.42098105
22,57,138,1.8,172,709,21.86883764
22.5,66,280,2.1,259,629,22.98802182
22,73,290,4.1,341,512,23.15206302
23,73,280,4.1,302,644,23.69984126
22.9,60,280,3.1,267,722,24.15243506
24,61,280,3.1,267,629,24.88021304
23,69,280,3.6,217,628,24.93820364
23.6,60,290,3.1,176,543,24.88385348
23,69,290,4.1,145,314,24.81970941
23,69,300,4.1,73,111,24.52865286
22,69,117,2.3,169,706,21.60339279
21.6,70,290,2.6,156,802,22.55224848
22,73,260,3.1,159,836,22.82186971
23,73,290,4.1,168,839,23.62323045
23.3,69,300,3.6,166,833,24.27939478
23,69,300,4.6,156,809,24.48388712
24,65,300,4.6,147,753,24.94632598
23.7,61,300,3.6,137,641,25.13884079
23,65,290,5.1,123,422,24.78825687
23,65,280,4.1,74,140,24.4969151
21,73,210,3.1,282,376,21.25117779
21.9,70,230,3.1,325,420,22.37173992
22,73,220,3.6,361,564,22.93424003
23,69,230,4.1,410,318,23.62472326
23,69,250,3.6,422,80,24.13867116
24,69,230,4.6,380,81,24.74305636
24,69,240,3.6,282,318,25.16281847
23.9,65,240,3.6,185,515,25.19750683
24,69,230,4.1,128,374,25.25384835
23,73,250,3.6,70,131,24.80822561
21,78,220,2.1,161,709,21.62069189
21.9,70,240,3.6,210,702,22.39884791
22,78,220,5.1,322,606,22.98451993
23,69,230,4.6,421,308,23.622708
23.5,62,250,3.6,436,67,24.34118229
23,65,240,3.6,381,83,24.48988761
23,61,240,3.6,288,327,24.44857542
23.5,63,250,3.6,203,504,24.73049582
23,65,240,4.1,140,370,24.6347354
23,65,240,3.6,75,144,24.41799516
21,78,190,6.2,252,503,21.1222798
22.9,66,240,3.1,269,614,22.71956808
23,73,220,4.6,367,449,23.66334287
23,78,220,5.1,338,566,23.95462693
23.4,75,240,4.6,200,801,24.36843132
24,78,220,5.7,142,821,24.97062723
24,74,240,4.6,132,770,25.23877074
24,74,240,3.6,118,671,25.31251756
24,74,250,3.1,118,431,25.30278873
24,78,240,3.1,78,132,25.27237747
22,73,190,5.1,182,663,22.49605431
22.9,65,220,4.6,167,786,23.3157545
24,69,210,5.7,156,838,24.34156579
24,69,220,6.2,204,808,24.8698201
24,66,250,4.6,201,803,25.12226224
24,65,240,5.1,157,808,25.34186128
24,65,240,4.1,147,753,25.4567423
24.1,61,250,3.1,126,664,25.50020506
24,65,240,4.1,117,437,25.47429477
24,69,250,3.1,71,134,25.37324099
22,60,54,1.9,197,648,22.52438438
22.9,67,260,2.1,228,684,23.42192312
23,69,250,3.1,256,688,23.88888045
24,74,280,3.1,240,753,24.65316223
24,67,300,3.6,262,689,25.14476546
24,74,300,4.6,270,619,25.44162103
24,74,300,4.6,242,545,25.54054344
24.9,62,310,3.6,187,488,25.88998693
24,69,300,5.1,133,362,25.8160908
24,69,320,5.1,71,119,25.47445563
24,65,77,0,181,664,23.84007772
24,68,240,2.6,231,673,24.65336099
24,69,220,3.1,321,550,24.8792449
24,74,250,2.6,304,632,25.16761503
24.7,68,280,3.1,193,808,25.67444745
24,78,260,3.6,145,817,25.82507977
25,74,260,3.6,135,765,26.08783985
25,74,290,3.6,119,670,26.38634854
25,69,280,3.6,110,464,26.3400296
25,69,290,3.1,71,170,26.30209508
23,69,240,2.1,203,610,23.10173692
24.2,73,230,2.6,228,674,24.46721947
24,83,220,4.1,280,644,24.96492954
24,83,220,4.1,286,689,25.10574827
24.9,74,240,2.6,354,532,25.72152998
25,78,250,3.1,339,500,26.29912259
25,78,240,3.6,187,690,26.45135369
25.4,74,260,3.1,131,641,26.634343
25,78,250,2.6,121,436,26.58005228
25,78,250,2.6,78,139,26.38682487
25,61,296,1.8,153,716,24.82628781
26.3,56,360,3.1,183,774,26.11500522
26,74,350,3.6,187,804,27.02708412
26,79,320,6.2,201,795,27.00396613
28.4,33,10,4.1,267,690,28.04752586
28,51,350,6.7,261,633,29.21225149
27,62,30,6.7,245,541,28.77755826
30.2,34,30,6.2,196,511,29.69889301
30,35,40,4.6,125,435,30.7803097
29,45,330,6.2,79,152,30.38703467
22,78,320,2.1,145,625,23.37122538
24.2,76,300,1.5,159,701,24.30485026
24,69,300,2.6,175,740,25.01888859
25,65,260,2.6,207,702,25.64999467
26.8,70,250,4.1,197,716,26.92367239
25,65,240,4.6,169,711,26.92333349
25,61,240,4.1,163,626,26.54001518
27.1,63,240,4.1,148,572,27.4704525
25,57,250,4.6,121,506,27.15172498
24,61,250,4.1,84,391,26.1285976
23,61,200,3.1,156,603,22.92453175
25.1,67,220,3.6,171,696,24.45435033
24,61,230,4.6,177,760,24.97423332
24,61,230,5.1,170,807,24.95432302
27.5,61,240,3.6,176,798,26.64152111
25,61,240,4.1,165,798,26.94989162
25,61,240,4.1,145,783,26.42113424
27.3,62,250,3.6,129,734,27.40577467
25,61,260,3.1,108,650,27.14717282
24,65,250,2.6,80,487,26.06659377
23,61,192,1.5,170,582,23.35601305
25.9,63,230,2.6,199,644,24.81439675
24,65,240,3.1,181,756,25.30397507
25,61,240,3.1,173,798,25.47882071
27.8,65,270,3.6,180,785,27.1730843
24,65,280,2.6,170,783,26.82033345
25,65,260,3.1,148,772,26.23332067
27,64,280,3.1,131,711,27.36547642
25,65,300,2.6,110,616,27.09043803
24,65,290,2.1,80,468,26.05841448
23,69,269,1,134,688,23.45775774
23,73,230,2.1,161,718,23.86407262
24,69,250,2.6,175,754,24.45110358
25,65,280,2.6,175,787,25.43615795
26.4,70,280,2.6,174,791,26.70784569
25,65,300,3.6,171,762,26.65165135
25,65,310,3.1,157,726,26.43785892
26.4,69,280,2.6,135,690,27.11253974
25.7,67,308,3.8,111,614,27.16691513
25,65,330,5.1,80,467,26.66378035
23,73,220,2.6,138,655,23.56622813
